ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.845879929,193.7849998,13769.86024,9.007161201,343.6208232,510.305603,13.76780176,99.17559467,3.667154205,1
7.156424495,197.9935375,27025.20696,6.734527285,359.7105172,448.4571607,12.51197343,49.29984943,2.958414712,1
4.775221956,231.9985786,13978.17266,9.422100575,389.2195856,526.067651,17.20749438,73.94096997,3.223080865,1
7.741245059,218.2371865,22824.69947,8.696478834,363.9927477,521.0162606,15.3106314,73.72307012,3.741143366,1
4.187490815,208.3741881,21809.70983,5.846112042,327.4742031,264.5080825,11.23514423,46.68259729,4.592959344,1
7.808012212,179.7999166,17037.72537,6.378364494,348.0715106,590.0605459,12.09249934,81.59236188,4.165549906,1
5.895948983,187.1536166,37118.25544,4.600729971,253.1584686,531.1691009,11.41018355,77.28655067,3.659652968,1
7.269652253,155.1575203,31161.36839,3.181183291,244.7951979,506.0101352,17.38551498,73.11505279,3.789236757,1
7.746343115,212.2746448,21670.59366,8.458102716,361.3813251,457.0141209,21.4302933,43.18880258,3.678686031,1
8.27579563,163.3559608,22013.96491,5.742828935,307.6671229,351.631315,20.05761944,78.50149245,4.72133955,1
6.879959452,163.5933393,44586.81265,2.741712117,219.1489347,554.0451045,16.52194196,67.53326015,5.688206949,1
6.799375518,239.0576795,7986.493239,10.36567986,419.8811751,373.2321373,18.82859407,43.44064402,3.819985377,1
8.073278952,191.8155235,17106.43865,7.8987316,333.477592,432.8987489,13.33538104,54.21628416,4.854312786,1
5.078274175,185.0883849,18125.6384,4.105766323,275.0556418,528.1562512,11.32544664,80.33833076,3.631042314,1
7.444914015,203.0687456,25489.07503,8.175744202,413.5603781,405.4206121,13.2831001,74.41286716,2.571391506,1
9.434005875,158.38784,20474.82082,5.857333129,285.3951123,476.8420108,14.38834959,73.16477755,4.201054364,1
5.905906954,223.1418815,13464.48716,9.125163916,378.1083058,337.8582636,13.53166045,42.84451085,2.917284056,1
5.803496976,193.2009914,19451.7676,4.146601118,255.9767456,365.477618,14.92061556,8.577012933,2.181714167,1
7.617151922,182.689825,33744.16681,6.225933056,369.5529578,327.2282451,14.06559734,82.78192571,3.422543431,1
5.422445768,205.2660804,18542.95745,5.491962673,306.7022268,382.0801288,10.50402321,67.49345,2.91175139,1
7.058182608,187.9471911,26608.92915,8.556396061,405.4034233,462.314567,18.42838695,41.29033047,3.613834771,1
7.890354274,180.158098,32160.53392,7.773484086,360.2839834,344.5506193,11.24646038,60.29218733,3.209588058,1
7.535700191,221.7924809,14829.74597,6.701159346,366.4122,583.4364875,17.73188235,59.68607582,4.208354354,1
9.30566048,163.9260265,39498.65929,6.914685303,325.8731338,345.6569351,12.71218695,62.47111474,4.485070147,1
4.923178856,208.406673,15990.14923,5.648145718,349.655175,404.4057627,11.40337222,84.52577496,3.329600783,1
6.14301848,147.4719727,34865.32463,3.684462664,285.4551018,475.4452677,20.93935933,54.19852017,5.37040341,1
6.616649175,201.7808472,17063.17211,8.353373632,360.6123098,491.7240649,10.35399456,60.00918382,3.881767178,1
7.62349992,170.4275723,36267.26666,6.040735165,301.2190912,404.5013685,12.49565771,79.94611266,4.764995184,1
7.860106422,182.0419862,34591.67815,6.18785721,287.2237786,285.228661,14.36562486,74.88842167,3.499774684,1
10.41504401,167.4225811,34535.55385,6.354814992,344.309289,491.5167115,19.3558411,45.10401753,4.209136505,1
8.41860665,191.8670896,29313.78335,5.605863656,306.3253635,546.7909944,13.13395934,96.12519834,3.44284782,1
7.55796363,156.4618716,32833.43117,3.311607257,257.2765541,277.2341545,17.85721377,62.5531361,3.292270153,1
11.24450714,169.4036547,43533.65785,5.888459998,341.0295996,336.4466548,16.08971042,59.49402634,2.929952739,1
5.728823779,197.1918394,12932.59039,5.684492228,280.9320636,445.0696363,14.17650116,68.12480944,4.41217355,1
10.48680842,185.0879142,26453.00335,9.548769015,392.3462516,455.7438446,15.97601765,47.40009252,3.804352132,1
6.770926884,181.8180655,26880.22004,5.215861524,284.7455104,475.5489601,14.66544144,60.51577189,4.91053382,1
6.043360084,188.6623289,24856.60711,4.371024856,295.8952066,355.0074612,7.619812483,79.94491555,4.745247517,1
6.320427823,210.3100428,11682.22932,6.968422638,311.7778219,375.9645578,11.973422,62.96046258,4.553380743,1
8.684778672,161.1242048,40799.36033,5.381993558,305.5337841,499.2754008,15.96565159,75.9143981,3.877349185,1
7.961721463,224.3167604,11551.21568,9.492074041,367.4660098,451.808446,14.91119053,79.68703919,2.286943495,1
5.484151254,196.7912512,19378.35907,5.003730632,295.5910188,348.3990333,18.71387553,76.41415276,4.43885846,1
7.186931122,177.4865333,34510.753,4.98443183,295.8341509,477.9949918,16.77754027,62.75689059,4.275645348,1
9.792727769,161.0578814,30249.17085,5.214315143,258.038852,413.155466,12.49338833,76.22557973,3.729120402,1
3.637170625,238.9437443,10102.48972,7.532191966,337.5344255,509.1503233,13.81845025,49.65283414,5.446565703,1
7.064789081,188.3917252,20567.14593,7.443243199,360.3229762,656.9241278,16.27483066,84.8271826,4.401627835,1
6.632031569,201.6699331,24161.25498,7.964525125,369.6215854,346.8604045,17.03360168,61.20546989,3.38629429,1
5.913956688,215.4978821,13086.64393,7.784749911,334.6861775,283.4014062,14.68357985,55.32636881,5.648605949,1
9.484703254,122.9069908,56351.3963,4.219710533,219.5534368,480.8480635,13.53343295,41.73121923,4.132274238,1
8.447404488,163.9499045,19583.05735,6.433183888,334.6558859,547.0238303,18.23871124,45.66831799,5.21830711,1
7.313446756,158.7074718,23154.06232,4.143329384,276.5501613,436.5172742,10.89008481,87.91253015,2.220639923,1
6.572656389,192.6473336,14598.95191,6.164621289,314.1400562,343.8952418,17.34380558,53.08548042,2.820927249,1
6.002414612,196.0029378,16136.43327,5.687754931,301.9809379,336.9141571,11.98832391,43.91263381,4.315308015,1
5.93605711,222.9223068,18061.69757,9.982723538,421.7220245,323.4992313,14.29852082,51.86888451,3.940282339,1
8.016279103,211.0293038,14034.4858,9.796999515,389.3387958,491.0790821,14.51299105,35.56596645,4.308222881,1
8.783596632,199.9302784,19471.46544,7.415405532,319.7370094,324.9370292,16.31169636,74.5705808,3.470885424,1
6.911698241,179.2136742,25612.14891,7.224710175,318.9879136,298.550513,11.85890453,94.34017213,4.616641008,1
5.974583248,197.1027246,22543.25629,5.662657247,338.3575265,410.8041321,11.16909021,59.82643938,3.721974696,1
8.151248962,205.8473007,15661.94034,7.009437062,335.6227789,555.5902835,14.86113268,72.76258491,2.799883321,1
7.582941677,185.0459928,23072.7807,5.892272674,297.5057724,518.0485235,12.03845715,80.31255776,4.164028619,1
5.34411687,198.3791437,13492.84084,6.559265111,328.6488452,591.3633685,14.08438826,61.39298286,4.104698561,1
7.871961403,219.6226589,12760.43715,8.076613047,360.0866575,350.8269163,15.69872552,84.15808045,2.938536287,1
5.327023534,233.140588,13580.61848,7.362410883,356.4202709,438.5534987,10.04977199,55.23227137,4.855821251,1
7.47102667,177.2336434,15736.58099,6.878354264,277.1098543,401.6182184,11.28570884,58.23611933,3.70797408,1
7.943882477,211.8165512,32071.17937,7.769214769,290.3373982,353.3364843,17.8719497,78.49278326,4.111691345,0
2.69083124,151.7829057,30204.54674,6.053071945,303.7024092,377.198273,14.12104923,45.60299204,4.650033779,0
9.13569426,194.8156184,9496.910354,6.18592512,345.7142058,562.7714671,13.67643542,74.42416646,3.281802196,0
5.214009194,192.6488463,34184.3084,5.783357386,282.9698785,380.4284147,15.86775076,80.49849792,4.453525556,0
5.363362645,179.9113798,27045.92996,6.520854677,311.4674056,408.9225168,9.704704113,79.48480051,3.871372489,0
6.582499747,200.7331069,23720.48173,8.565831605,353.0081151,458.3627329,13.00188064,79.52933818,4.152014127,0
6.810466517,209.7355588,32602.34008,7.422781037,341.1742694,340.0300886,16.73674859,42.34946082,4.402339513,0
9.128357758,184.6821039,10418.10834,6.850200389,388.0687108,371.4823076,10.44450091,68.18402006,3.762222689,0
5.271971378,193.1695095,22005.43655,6.183950032,267.8256479,351.4802796,15.66438186,68.61587629,4.119436475,0
6.465093529,241.2681377,43958.67813,7.420154854,306.0203928,544.6005667,20.76898639,89.64650592,3.790523693,0
8.245186596,199.3057742,13909.47907,9.369641789,406.0476089,423.7367843,14.80132901,97.27700425,4.125731794,0
8.522567733,208.1329997,16446.32805,6.729775469,372.5038427,346.3745976,12.00217768,80.75861775,3.358284405,0
5.694475546,193.4321303,18742.92522,6.556668445,327.0023706,448.7541508,13.623308,56.32649662,4.107467119,0
6.93450359,176.9694309,15323.40882,5.666870422,369.3418031,435.9483861,21.8131597,104.7476995,3.875238037,0
6.115180039,226.0844294,24699.5239,6.707523246,298.3293394,429.7066808,14.53607988,71.04548037,3.69086186,0
8.575673022,197.5602828,15888.62521,4.865462912,311.557381,464.7255668,18.73692675,40.22452083,3.506229064,0
5.386637962,206.8968059,20416.65103,7.312751933,356.3842719,525.1234713,10.21818532,70.03311943,4.320900175,0
7.262534652,212.5213079,38713.11269,5.837807201,262.0950222,332.4252243,14.09878574,70.30074088,4.846359372,0
6.257085791,180.4062106,13826.25791,7.075130627,346.6274674,422.6003747,11.83810568,77.83821185,3.994713697,0
7.025504335,205.4005291,21884.53851,7.276064918,304.7322035,442.4055402,15.84374365,65.58033765,2.941555123,0
6.584839333,196.133985,16609.92549,6.673977405,323.372352,304.7136645,12.50155351,85.68214597,3.919954569,0
6.565633547,159.7293627,19044.68007,6.693213781,283.5146718,393.6251725,18.20713697,67.0541187,2.770948497,0
6.217255307,205.6482515,32911.92972,5.946073643,298.3904904,414.7710169,12.12836583,79.24503324,2.08142502,0
5.019984767,156.9708217,19272.70448,6.184709662,331.5598449,341.3571602,16.19657332,75.30259769,4.089485428,0
6.907379615,210.2792102,40290.22164,6.874702424,294.0151977,340.7049784,18.25347219,84.02211891,1.496100943,0
8.015780395,180.0603771,12135.72493,6.259376144,310.068681,666.6906183,17.6601492,66.58884906,3.180580187,0
4.249890379,168.5721461,16073.67062,5.360895563,261.2677066,449.0515158,11.34921023,86.94689686,4.116347641,0
4.26526964,199.4994515,25634.53328,5.914884438,260.2612056,300.5479288,12.1987325,55.94236583,4.900446069,0
4.349439999,157.5133609,24352.0661,5.96772234,287.0451104,432.642307,10.66725445,44.28901265,4.442711502,0
6.629985036,195.7003801,21495.53756,6.546463536,363.6919491,335.8047102,11.39509766,66.16522427,2.534499478,0
8.96969739,195.7447648,9049.682595,7.467068018,396.4535684,378.5285112,17.75769652,114.2086714,3.983098818,0
6.77105029,194.6351221,15719.49361,6.746343805,339.0015749,441.7303914,22.89101081,75.47282539,3.244866832,0
6.724639342,223.1754155,41552.01966,7.744699887,271.1571199,463.8852159,13.16503461,61.05879567,2.921414772,0
7.053116739,240.8517699,19500.34998,8.051172566,383.6678659,377.1881249,12.95557726,55.52219529,5.67199885,0
7.755154227,196.7827837,19024.68867,6.911867556,392.8000812,338.4306239,10.77286174,76.61759947,2.728799592,0
8.580008559,174.5068195,6493.547256,7.040727475,409.3809084,403.5966314,16.12266786,52.1667728,3.195591056,0
6.901710203,173.1539151,10323.95784,7.436807556,376.811708,538.620787,10.40197297,36.75189767,3.035670597,0
7.814250247,203.3834632,24470.20426,7.631406985,321.9745697,516.6468167,17.24290912,80.65197814,4.104661963,0
8.248703054,201.3388568,24912.87971,7.877666104,389.088844,415.6834479,12.84204806,51.85915054,3.540532004,0
2.569243562,201.6032843,48204.17219,6.380683613,261.7199596,429.7464296,10.78414041,79.71966629,5.506934432,0
5.664845758,186.6483585,18678.95081,5.153872814,313.0834891,335.505521,17.55156979,59.57183728,3.570290456,0
8.999498939,234.835477,20933.51275,7.980450812,365.0609657,444.0770167,12.16876368,54.40470364,3.695084055,0
5.588537191,171.3331234,17732.24067,5.588614466,343.0415751,466.4454294,13.82775502,59.37645118,4.37399858,0
6.265637344,159.2901905,18711.06466,6.835968227,314.2230526,499.604629,15.06171407,68.10721649,3.266028669,0
6.922041828,201.4101227,16515.87217,8.463003514,357.9352223,336.0464515,20.92910324,60.52090426,4.242947216,0
8.072612403,210.2697797,16843.36393,8.793458648,359.5161693,559.1675739,17.26357604,68.73898911,5.082206247,0
8.828094375,196.5628527,17699.61061,8.940380138,379.9142856,486.8632669,17.51728284,61.18284435,3.793317686,0
8.647454007,183.5973743,12995.88543,6.195449079,382.3578688,489.7627989,18.07696346,93.40961364,3.624100659,0
7.475536902,215.4291024,31359.38646,7.498494554,337.4623787,477.2350531,12.18630951,53.90882037,4.015574262,0
11.53488049,183.2622614,4111.785432,7.416772689,398.9553448,475.2553947,10.83979553,69.42003481,3.000096239,0
6.453064803,178.9982454,23129.46018,6.354508122,326.8531854,371.8827631,13.17830067,41.52586304,3.440858802,0
5.117913529,179.7016768,26215.4011,5.50290347,303.2575921,369.6186165,14.76187784,82.83155423,3.806700492,0
6.449070009,163.4476486,16906.3313,5.15222567,283.2173286,397.5070551,16.7872722,82.01605804,3.331549948,0
5.613562647,204.5693658,16615.90815,5.618949091,316.0998242,341.5236716,15.17395626,73.4501645,3.465088676,0
5.754212968,241.6024296,31871.29124,7.29930192,203.4445208,495.9453442,22.76370742,71.42897842,5.920233915,0
4.695516141,198.9104878,24767.16711,7.879750032,353.4846738,512.8418736,19.95751342,44.34567956,4.641738491,0
6.710633528,203.6429167,23748.18399,6.726664086,342.4414335,455.967558,15.87954857,63.67695249,3.863286909,0
9.502856746,175.5856731,4466.257488,6.416458708,370.8518929,406.3098542,13.75422052,57.43827456,4.237345252,0
4.405327147,169.7425372,15039.71041,6.308198373,352.9177334,424.2511621,14.44175361,79.16959736,4.086867245,0
5.202672013,195.3296887,23051.44186,6.959567222,245.7289485,473.548484,11.65919622,49.52233028,3.927980576,0
9.149733927,230.5618993,30468.64183,7.667655266,337.557972,539.6250371,16.13349895,58.1345267,5.436819304,0
7.615556979,204.8699745,8403.284552,6.012315538,418.3094306,311.1789547,12.74232873,67.28232846,4.243133734,0
7.813067625,183.6974796,9812.122463,7.607639272,400.3735263,539.6107975,12.34808333,90.3902766,4.713719499,0
7.721032688,203.3547884,35800.69927,7.683399376,312.9190444,424.9669947,18.0926083,96.44212932,4.168487102,0
9.056244707,197.666301,17403.53217,7.688917072,337.4601765,414.7666308,15.34986899,63.69674587,3.319353737,0
5.84866707,210.4412054,33095.3896,6.095883817,312.3757858,482.4519329,11.81333769,61.93507809,4.874534246,0
8.470545999,199.4897165,26559.38041,7.904381266,351.7389246,491.5197053,9.504879668,66.14635511,2.935801995,0
8.170588045,208.2791813,12806.83233,5.489258691,322.9239977,472.0282857,13.38954876,28.56636437,3.995857049,0
6.381977105,211.9172765,20709.27976,6.171162005,278.949273,525.0754779,16.68407414,74.52980588,4.99189599,0
6.98981377,221.0002353,20769.51964,8.36101866,307.5231588,326.5863598,12.28623693,62.7686154,4.808582691,0
10.3781082,200.0041212,8644.831047,9.823507151,442.7614284,473.8141914,14.15624137,64.16440897,3.57744746,0
3.590822364,213.702299,33431.67112,5.542363644,308.3806121,465.6301194,18.12692369,50.08105396,4.144780873,0
6.966835168,158.0430653,12256.67829,7.105619057,371.5174351,382.4438627,14.40808047,78.10073532,2.957441071,0
6.703486854,182.1295143,24316.87515,7.009805809,341.3339517,479.5374969,20.08864338,53.92504534,4.223883711,0
7.894322783,176.319304,11697.60697,8.19810571,376.7839891,383.0191013,12.67748794,57.28026549,2.865031443,0
7.042793877,194.0467188,16733.1241,7.701926489,350.243966,504.9254661,19.70342153,82.25345355,3.965647067,0
8.305063984,177.1743936,8451.319111,5.807121708,335.8717185,361.6914368,14.35935118,50.92667057,4.461210732,0
8.268307592,168.6878903,13181.67352,6.383226138,298.3070931,294.2980647,12.36642436,79.20647326,4.405408198,0
7.098245544,207.5353809,22671.47976,6.28458211,295.5856857,297.1064944,17.10532774,71.02082543,4.909571475,0
7.32250205,196.1042977,19534.42165,6.661157431,297.8413813,418.0755105,17.16176768,69.46735908,2.981649192,0
5.198224971,173.1198213,11178.40354,5.893458352,343.2098764,390.065616,14.16089949,65.43300784,3.807318103,0
6.280905113,178.7072001,16950.01591,7.866135209,370.3263498,388.5526207,10.97143187,74.60802345,3.021288909,0
6.823930137,146.1305994,13467.87978,6.423224369,289.5764597,412.8405064,14.30768668,81.52953366,4.016144076,0
6.629993518,209.1570219,20487.92383,7.278911619,332.8775737,524.8833294,20.75175131,60.23684354,3.155213653,0
10.30157127,199.6093636,11278.82968,7.464893143,433.4481681,461.9792858,17.09909636,63.19083547,3.857851975,0
6.123193935,181.3124182,15135.12724,5.824041884,293.8407027,391.6103219,11.59179479,61.94668308,5.457830951,0
5.122648455,195.0188878,17279.51375,7.027441295,336.466042,446.7122191,4.861631498,72.83753967,3.504524534,0
3.43485576,185.3429615,22690.2444,8.150954368,309.2176507,398.3701305,10.03495025,55.94732217,5.389510246,0
6.792407469,306.6274814,28508.21693,6.811415525,293.0783048,306.1155393,9.006142614,60.91203353,2.505650441,1
7.368165577,204.0414512,8524.874646,9.469763497,429.8143222,328.5652878,11.17315498,88.88881943,3.684263383,1
8.837786915,195.8272127,11610.20795,7.870061541,332.7590286,514.9259969,12.29161551,87.42907784,2.087080217,1
7.108140711,148.6246065,23688.20522,7.003487667,339.112673,259.9637626,17.21857543,56.04493436,4.015246444,1
5.289618437,194.0563929,21776.17017,6.278292699,359.099733,353.7729296,14.18147063,33.59203077,4.54810035,1
7.714312672,191.6926397,19789.63608,7.856556902,340.3263144,377.9263683,18.91702672,58.69220411,4.42513397,1
6.351286549,162.2133452,22337.44839,6.867963632,379.6138031,337.0773485,11.71214925,65.96781372,3.707053968,1
7.958871446,184.8285571,26845.66101,7.673719025,327.2391088,389.2642157,11.03286717,52.51051952,4.007902613,1
6.000723336,161.0023053,21111.6641,4.339125999,301.3071729,384.7532976,9.261965326,71.00221725,4.176218743,1
6.39292784,159.1689259,21217.1586,5.298877262,317.2567883,305.2436004,16.86545299,62.15437946,3.271338859,1
6.977267852,223.2788913,20287.35977,5.274744659,282.0857193,377.000392,14.0462775,67.62724106,2.367041309,1
6.353436844,218.5493627,18664.8443,6.690393745,312.3930192,503.414897,15.42245924,94.38693228,3.861109202,1
8.249550509,230.9328321,32898.74937,7.019971075,280.6749836,364.9311281,17.05118473,69.78164117,4.284831119,1
6.903816978,258.5268417,35455.70961,4.881376648,206.2472294,318.6226223,13.96173961,65.86667919,3.867843303,1
7.605674821,210.3714356,9583.710441,8.509403339,371.4716905,325.6836912,11.78126502,86.51347439,5.554074526,1
7.301444654,143.4313503,46718.55597,4.768780801,252.4664847,446.8396726,12.57541689,60.6484039,3.16007484,1
6.788291583,182.0368954,25661.36054,6.939853225,352.3449293,419.8958885,11.83538218,71.43603837,4.255948317,1
6.692531669,200.4043509,37033.15209,4.727072323,280.8449162,376.6727942,12.48525699,57.81848371,2.942115367,1
6.028101118,262.8084777,17150.10055,9.378390092,380.3013502,514.5456721,20.63759873,76.52907701,4.080786271,1
6.715940564,218.0623835,17180.18818,8.915970938,393.2757718,349.00307,14.35459508,57.24708238,2.404729206,1
7.490786676,202.4580608,26551.3701,7.120772303,312.9340248,306.3455625,17.9981601,67.35607868,4.354535491,1
6.336588682,106.3801125,15570.14232,6.851404882,441.5876538,380.4330194,5.218232927,48.73551396,4.356593856,1
7.381757557,203.4603016,1372.091043,11.12915366,475.7374602,361.3424956,16.54843839,55.13254619,3.338021759,1
7.256015039,196.6498226,44184.23046,5.265557586,260.4256046,324.2501476,8.148929055,69.37504408,4.534960273,1
7.025821771,147.9680603,21226.66555,7.342380639,387.4028567,421.0999169,13.99610055,51.17405802,4.746091949,1
7.606880475,183.8400997,29339.92927,5.703617134,259.534719,426.9859417,14.00698323,91.59070343,4.564460392,1
6.347020018,97.2809086,19743.14842,3.40268159,305.4312362,502.9190132,15.09409115,86.55416824,4.526350939,1
7.322828417,230.3429008,24682.12455,7.425580497,323.8327374,349.3132127,9.497937073,50.6601455,3.981968832,1
6.777506359,207.0507483,15228.91291,6.182409482,321.3994036,523.241732,12.68372439,86.16597061,4.263180268,1
6.642755695,168.8964217,36505.52426,6.062561087,298.5524799,474.0574902,14.29924187,71.70689113,4.299209281,1
6.217584914,203.7072216,15597.64088,7.751461186,361.2478097,452.9220249,14.59714452,70.8509765,4.15016691,1
6.630122156,192.5217032,36269.70132,4.973866332,277.4992971,320.470853,14.78634736,80.98021278,3.352764606,1
8.051022203,171.751754,28338.66404,6.392120731,319.0050711,496.9062662,16.19287015,91.12321932,3.767443126,1
8.416086817,208.3260218,28234.90686,7.784123049,297.3305281,444.5601085,12.64517578,78.75653284,4.93008381,1
5.632731647,283.9972841,28315.43778,7.144655075,318.465146,425.9842127,11.81323117,67.65102459,5.114607051,1
6.191241443,231.3227967,29778.35788,4.38109672,248.3043909,488.9541644,13.02213512,54.0608511,3.315070593,1
7.701032797,121.5751392,16978.92683,6.81241564,354.2502518,368.224575,12.99726326,69.26020923,3.395482609,1
5.991371082,186.7226312,28702.95238,5.922292949,338.0275987,430.1851618,17.66455498,68.57319774,4.53937115,1
9.723377231,190.8974211,9076.646483,9.75208796,357.3847087,443.0374169,13.3078238,62.82668747,4.072063353,1
7.736312841,225.0631028,19496.84859,7.158342921,289.9459845,433.9740225,15.15381695,74.76510056,3.700916676,1
6.715799479,193.1625009,16006.97259,6.369162812,314.4524251,316.2780291,17.86553321,85.19251082,4.999752023,1
8.242558635,155.6161124,24042.18816,7.639210005,338.293868,418.2637575,13.2658526,66.57795245,3.529427237,1
6.539546128,215.4452044,28979.7676,7.015365326,312.3354721,426.0834788,17.95000056,54.98387785,4.076403287,1
5.772769698,186.0606035,26693.76161,5.808579501,333.0733642,312.8693643,12.37627228,32.76116092,4.154685424,1
7.571684493,173.0083385,8835.555876,9.56610541,436.2940712,305.834487,11.00959203,92.48188502,3.920287688,1
8.73352533,203.3961302,24578.42122,6.594144886,288.6784626,336.8246562,16.70192017,68.79306179,3.1492018,1
6.917858355,200.7055053,27651.6091,6.529774496,321.6964552,453.6375097,11.28338664,91.94218052,5.544167317,1
8.512780909,157.6669175,33092.66935,6.765469172,305.8555705,377.6189451,13.30939096,43.01942665,4.026622094,1
6.539115261,218.6196993,23308.29688,7.177445309,355.4438313,585.166427,10.74214585,40.77385621,4.211671959,1
8.22708313,274.351887,40546.95633,7.130161148,241.4469173,417.6737022,9.809669142,79.39710489,3.619181848,1
7.274198051,156.1108292,16255.90137,7.654550198,381.1804665,591.801472,12.31249282,59.68051842,3.152762794,1
7.118980168,160.9626028,32528.11561,5.089127566,292.2878884,440.3178709,10.00814598,61.67980126,5.349210586,1
5.941942536,249.1635669,14778.03288,6.390679361,335.7960815,517.5468169,15.9318794,66.55141892,4.302179285,1
7.278910903,135.2592725,22184.52703,7.15654054,357.9097952,480.1431086,11.31600157,54.94399196,4.201577247,1
7.445189026,150.7757235,4168.196994,10.57340291,476.5397173,355.578481,15.35242482,74.76097575,2.745803765,1
6.442496436,183.0713549,11592.44562,8.960736008,408.2426703,385.0148668,16.14825846,83.33251626,2.891018879,1
6.528490775,184.4291595,10835.20116,6.826330632,378.77572,430.4187865,13.62132497,100.8217919,4.585971676,1
7.494391101,205.1907067,25058.16022,6.881658941,327.9493964,313.0915196,16.58907204,72.97674144,3.579651838,1
6.957433638,214.380139,15007.42153,6.997160011,328.81876,468.5550615,17.40726104,104.207104,4.89205044,1
6.509621638,197.7595026,20122.19256,6.862782054,353.0119744,472.7093809,11.0588185,64.66330907,3.802819638,1
8.069297893,191.0041072,16654.50937,8.038212718,350.5779501,418.2000717,12.29376979,49.0092564,3.021381555,1
6.790838199,271.6012124,14348.57292,9.923315466,368.8420115,610.6295503,9.386798894,91.40211169,3.438279839,1
6.975209178,175.4210394,35701.15532,5.494254342,290.0528022,401.0588017,10.28528265,66.4205789,5.25648355,1
7.422225264,203.3233079,40148.12372,5.602313547,256.5904511,401.7754572,9.025661104,53.01958497,4.486512693,1
6.505065807,226.4196094,16982.13197,6.938467053,318.2457103,484.0922845,18.52710477,80.46281041,2.890998522,1
6.617862257,174.2805663,33245.63059,7.02218702,326.1684795,479.9205378,15.91891223,60.33979353,4.601351198,1
6.769769339,178.3317527,16980.25848,7.051697433,369.9062775,299.4049766,18.70365696,62.86852727,3.846611901,1
6.341751224,139.959471,18058.32029,8.361337389,417.6024458,347.4644191,13.31442174,58.22098154,4.01901055,1
7.058866081,191.5484007,16473.06709,8.435789356,367.8531795,462.9937287,12.57442047,17.52776496,3.937334184,1
7.539287395,258.4900758,26999.38208,7.002092479,266.8031231,352.1959121,14.65080895,59.15884348,5.427372665,1
5.899936567,205.9137864,30379.35944,9.446147977,312.2832102,512.3365277,6.30605546,55.06524301,3.858978815,0
7.260904363,189.077962,21391.16254,6.576866192,356.6222215,390.2852661,14.39160618,81.08245565,4.383823385,0
5.575920648,223.3740073,14553.13231,9.689175439,234.6098078,252.9683278,12.24948915,59.52300261,4.294447559,0
5.467401255,197.0289262,12883.16353,9.264883097,347.4212659,355.1757122,12.76254632,67.15953241,3.717822718,0
6.090016057,216.7362319,12558.89797,9.29729963,317.9832359,409.4272358,10.75484155,30.96584429,2.943521712,0
8.205447053,145.7973174,17981.25478,6.580460164,359.3925667,420.3942228,15.85679712,100.7123059,3.73992167,0
7.670505864,123.3366439,33843.61945,5.216368725,390.7458255,462.9676393,18.69872993,82.9046574,3.93382646,0
6.791097166,209.1281633,20149.17967,5.803999901,288.3568559,291.3042116,12.32733519,57.30357735,3.084039762,0
6.006769481,226.8740986,20279.70104,8.166416283,225.5166278,275.9865953,9.650786456,52.64002548,4.034754809,0
7.752176213,182.0647049,13655.68065,6.817247235,337.7537758,328.2172512,15.23112896,92.25506242,4.72550711,0
5.588129751,220.8175225,8730.312436,8.32189684,300.2204275,412.7085568,6.478625964,80.63780587,3.165618482,0
8.649868625,178.5887535,18503.76653,7.240819805,356.2630798,329.5041913,15.28065324,83.78347669,3.08168124,0
7.899256515,187.7006542,32210.8163,4.996763122,320.5323627,400.1498058,19.87360427,46.91334159,4.44817057,0
5.952267969,136.8905306,28105.96489,7.330957605,389.8097463,423.963995,15.37377985,68.969793,4.769768271,0
8.040187557,201.8092165,11861.55085,7.20030983,300.3984351,420.5492185,7.168607177,90.76177553,3.221138969,0
4.313219151,191.1193373,12770.83183,8.231574473,284.9459493,499.8547966,13.50127057,76.44396141,3.923590202,0
7.566517125,205.3965817,30823.73049,7.816636047,354.1759723,395.2972755,12.09525149,63.76770204,3.275142037,0
6.115637546,240.9751559,15765.78672,10.08834489,339.4024397,407.3195393,21.30504837,63.07159747,3.723625473,0
7.595228724,188.3732817,32869.47441,6.745588412,365.2086922,326.6271313,13.88332895,73.43822049,3.497604114,0
5.999125178,219.7161088,19345.79133,6.029641484,264.285069,497.4771505,16.38119482,46.30352278,5.046973116,0
8.899588378,208.1065481,17915.08597,4.793574529,334.571785,381.1593537,14.39874024,48.29949653,3.92861371,0
7.37533762,194.8680827,28767.75742,5.074145829,349.9852426,495.0370675,14.24768198,77.0942343,5.127394949,0
8.979322853,184.309222,24967.323,6.264584285,335.2169277,485.5831879,8.280181032,63.94417834,4.264944046,0
8.532377474,216.4541076,30268.42127,6.298969846,330.9784658,436.1649753,11.89570044,55.92182717,2.380088049,0
7.213537481,176.6400633,34727.40856,5.162278044,287.706912,332.1995072,10.3274762,77.26146784,3.497480961,0
7.507575296,172.5040208,18328.6959,6.907736147,351.4186342,377.0751326,10.67825495,68.85219615,3.703001047,0
7.997175823,214.8196269,20575.57316,6.19139922,312.0080945,513.5403984,17.70310393,70.29121366,4.817668211,0
5.174345998,234.3285691,11746.60752,6.961265386,314.9868005,407.1023017,13.77167997,36.18353587,3.689144992,0
7.811512445,258.8916012,20911.90467,6.361756275,289.1421749,421.1330348,9.631649747,71.70322701,4.54607021,0
